country,gdp_pc_pp,pop,urbanization_rate,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
France,37216.8018998205,65939866.0,0.7951999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.95,0.2234491797478895,20.0,0.43999073406,1.1544045583839209,33.98426069925994,2240917596.618267,7.395289329029911e-08,4.8764438738746225,20.210020600791594,2.6324213000000003,186084.00949910254,679.6852139851987,639.8987310206949,784.6317092906643,679.685213985199,1.4790578658059822e-06,0.019096781623413828,5.0,259.46743374586265,404.20041201583194,832780.0071096933,3.371936488177139,4.0,2.2638369500000004,1.5280000000000002,1.28352,36.1230176426422,2381946942.871463,0.0009706104715788711,0.9407924065331265,0.0009131429613629389
Gabon,18646.36981443209,1671711.0,0.8715600000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.5916666666666667,0.3299123735952057,20.0,0.13994045907514252,1.2549765065300778,75.36250724419523,125984332.34770082,8.806420741724057e-07,1.4721790424568266,26.01117098991265,0.5448309300000003,93231.84907216048,1507.250144883904,1589.381800103965,1891.5635212933555,1507.250144883904,1.7612841483448114e-05,0.08751115820631024,5.0,218.04169860886208,520.2234197982531,282595.7937138594,3.2798076061389643,0.8000000000000002,0.7619340052728403,2.0079620562531773,1.943707270453076,152.57008336563288,255053086.6332455,0.00818229418830604,0.49395337265163336,0.004041671810341627
Georgia,6930.29138015289,4487200.0,0.53641,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.6166666666666667,0.3632651483124993,20.0,0.5676231992344137,1.28648367260485,26.054030975892328,116909647.79502407,8.370405004766036e-07,3.755968133738615,6.711856778930684,0.06708400400000002,34651.456900764446,521.0806195178466,540.8400711952023,670.3617091205299,521.0806195178466,1.674081000953207e-05,0.14085310438557966,5.0,4.715497653286205,134.23713557861367,95388.88346909486,3.204964096305066,2.4000000000000004,3.161153149785616,1.3442463,1.2151986552000003,32.858533763699675,147442812.7044732,0.0047412918102982815,0.792915203193741,0.003759442359163482
Germany,42883.686807951686,80651873.0,0.7530100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.9166666666666669,0.2730174463967501,20.0,0.4567786258393002,1.201229916171454,20.402123841227382,1645469500.9729428,3.4649761305386515e-08,2.7945681482823477,8.456802808061777,2.6259373000000004,214418.43403975843,408.04247682454775,394.7094608727044,490.15283023034385,408.0424768245477,6.929952261077302e-07,0.01179473106602702,5.0,73.6926868035961,169.13605616123556,785365.3195780197,3.382907666580311,3.200000000000001,2.439663482000001,1.262906775,1.1012547078,20.932079423664028,1688211411.3032644,0.00048811286952554436,0.9746821339767361,0.0004757548932906657
Ghana,3864.030788779499,25904598.0,0.54042,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5416666666666667,0.4079350165763704,20.0,0.1439734587507087,1.3286816897071048,4.323052276618475,111986931.35878637,3.535162940435471e-07,9.157697483647881,1.3819023448298755,1.00622283,19320.153943897494,86.46104553236948,94.46839930817299,114.87920807179164,86.4610455323695,7.070325880870942e-06,0.016046010797014232,5.000000000000001,7.227238132978873,27.638046896597515,47360.861801086714,3.3769773429472005,3.2000000000000006,0.7809235453548176,3.4895954398094897,3.0429272235138747,5.777464347076668,149662891.37035355,0.0014951910745259747,0.7482611777268503,0.0011187934343514807
Greece,24305.059606893305,11027549.0,0.7800699999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.4666666666666667,0.2367917503163358,20.0,0.513334475704,1.1670088046671074,110.144032519285,1214618715.6640089,5.950191997720944e-07,6.561603381427559,44.31506532624538,1.1212213000000002,121525.29803446654,2202.8806503857,2135.6734631823892,2570.7811146309164,2202.8806503857,1.1900383995441885e-05,0.1301752720677269,5.0,451.19365507638094,886.3013065249075,513215.9286466608,3.24405232216127,4.0,2.4828048920000003,1.01327721,0.8511528564000004,153.4341967576235,1692003123.0203345,0.0063128500501231895,0.7178584360387209,0.004531732663928393
Guatemala,7062.530674821691,15468203.0,0.51571,3.0,0.2,1.5,0.06,0.8,0.05,0.4666666666666667,0.5833333333333333,0.6475627728005022,20.0,0.12231358037263612,1.5550494079996444,9.70320739830813,150091181.788132,8.961500685343972e-07,13.861831178553969,3.7808807721621664,0.5924641500000001,35312.65337410846,194.06414796616264,262.21849465212193,301.77933840873663,194.06414796616264,1.7923001370687944e-05,0.15552403631045367,5.0,36.05677168662865,75.61761544324332,54531.62976215033,3.1727921261185847,1.6000000000000005,0.6973738925046964,0.9837106449697208,0.9207531636916586,36.189931086079234,559793200.595484,0.005124215773688364,0.26811897970263204,0.0013738995050174574
Guinea,1212.88813283302,11745189.0,0.37161,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.3333333333333333,0.3510694892836516,20.0,0.07561160098861491,1.274962872381474,2.9855017426871426,35065282.227689855,1.3775776393720038e-06,16.179909736598024,0.871843421373366,0.11444668999999998,6064.440664165099,59.710034853742854,62.70456155423815,76.12807754712591,59.710034853742854,2.7551552787440077e-05,0.02937007432855778,5.0,4.013352434579559,17.436868427467324,17274.188869387188,3.3547613192335524,2.4000000000000004,0.3409697610462441,3.4399999999999995,3.109759999999999,3.95930843154378,46502825.83777525,0.0032643640615856065,0.754046266994931,0.002461481534751038
Honduras,4445.2710541232,8097688.0,0.5473,3.0,0.2,1.5,0.06,0.8,0.05,0.33333333333333337,0.5666666666666667,0.3635926941047578,20.0,0.14959729478489833,1.286793093328051,31.244939782098538,253011773.93422198,2.8990915221923187e-06,23.47593863015847,8.429725699014696,0.5153441000000001,22226.355270615997,624.8987956419708,654.300994688203,804.1154542611054,624.8987956419708,5.7981830443846365e-05,0.1321413443094321,5.000000000000001,18.780054407391727,168.59451398029393,61129.81814813961,3.184207772080868,1.6000000000000005,0.8485946573259439,2.265503315887336,2.120511103670546,58.462130027574844,473408088.7787325,0.013151533239654406,0.5344475093083545,0.007028804183519331
Hungary,22706.611896434297,9893899.0,0.7122700000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.6666666666666667,0.22126941170098394,20.0,0.578906081025,1.1523454099490313,104.52242620222069,1034134328.0797255,4.5573730086875413e-07,4.509018825328066,31.841906538971838,0.9875987000000002,113533.05948217152,2090.448524044414,1903.1234986010904,2408.918761417308,2090.448524044414,9.114746017375084e-06,0.05958444191741315,5.0,131.04286796321935,636.8381307794366,513098.754181153,3.3262947005123413,4.0,3.11391687,2.4404200000000005,2.0499528000000002,106.0976137695196,1049719074.7766361,0.004672542704892952,0.9851534119257314,0.004603171388093978
India,5243.95705971261,1252139596.0,0.32747,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.775,0.4525301642355351,20.0,0.13133630685720793,1.3708091209429167,4.7363395174713965,5930558249.925468,2.3654829829140607e-07,296.1914906570887,2.352339281580082,0.5969824000000001,26219.785298563045,94.72679034942793,108.72517369058725,129.85234820864326,94.72679034942792,4.7309659658281214e-06,0.018193485896036206,5.0,25.919611113545635,47.04678563160165,57940.41451989498,3.3741088232734753,3.2000000000000006,0.7072419912058224,2.789261795,2.43223628524,6.1119840966167605,7653057297.496136,0.0011655290131135669,0.7749266756261947,0.0009031995234779758
Indonesia,9254.42217970391,249865631.0,0.53742,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.6083333333333334,0.30997681866727844,20.0,0.14541904240043538,1.2361441051712403,12.899448999893288,3223128963.910654,2.5473814748110266e-07,63.650307960136786,4.968154153131595,0.9006958700000001,46272.110898519546,257.9889799978657,260.6475163403758,318.91155682350274,257.98897999786567,5.0947629496220535e-06,0.0476493692546618,5.0,41.09904257950493,99.3630830626319,149276.03650319058,3.326848088063426,3.2000000000000006,0.7896164306802247,1.0904062,0.9508342063999999,15.430243793852648,3855487602.034826,0.0016673373544264143,0.8359847823682721,0.0013938686553746566
"Iran, Islamic Rep.",15090.047220074797,77447168.0,0.73375,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.4166666666666667,0.31799517747918205,20.0,0.16249401804577945,1.24371876019995,20.840961600544873,1614073454.3589478,2.5520217474584354e-07,19.764685701506703,7.201806103034414,1.1183238000000002,75450.236100374,416.8192320108974,427.8553863940731,518.4058984640886,416.8192320108974,5.104043494916871e-06,0.03034323884099893,5.0,53.4856099906728,144.03612206068826,237268.4916119944,3.3519787607954066,1.6000000000000005,0.902270160417895,1.7919354348252483,1.677251566996432,32.18956502141216,2492990650.0602307,0.0021331652944458182,0.6474446481858852,0.001381106453584813
Iraq,14471.473317625,33417476.0,0.69471,3.0,0.2,1.5,0.06,0.8,0.05,0.2,0.25,0.5840924714508963,20.0,0.1005147524121972,1.495091298295476,28.29501873638931,945548109.54284,3.758913653772164e-07,12.56134068110036,6.807558723168646,0.3258623199999999,72357.366588125,565.9003747277861,721.1906251352116,846.0727259576621,565.9003747277861,7.517827307544328e-06,0.042215144017429915,5.0,11.269073640922397,136.1511744633729,123879.98497633089,3.324041855384415,2.4000000000000004,0.5231225081653967,3.1,2.8023999999999996,44.52562369922722,1487933961.3539567,0.003076785806252282,0.6354772013419409,0.0019552272332858073
Ireland,44647.2359111421,4597558.0,0.63241,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.35,0.31125054927451323,20.0,0.5586647622964,1.2373473526406586,17.244165266728356,79281049.9753691,3.0690553280928323e-08,0.14110159876115827,4.1370466405816,2.591820500000001,223236.17955571055,344.8833053345671,344.0169531887619,426.7404448256866,344.8833053345671,6.138110656185664e-07,0.00913368123470542,5.0,0.0174411747073414,82.74093281163199,717223.4075603934,3.382158384380429,0.0,2.979472662,1.36521745,1.36521745,19.703202326412423,90586615.48141605,0.00044130844663320623,0.8751960712301222,0.00038623141869405014
Israel,30926.849094520792,8059500.0,0.9214,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.4,0.3584782813615938,20.0,0.2067616668679155,1.2819616916518886,13.909852108689751,112106453.06998505,5.2948672405868576e-08,0.4267398252550979,3.348288685269838,1.3494243000000004,154634.245472604,278.197042173795,289.68629298049115,356.63795079767,278.197042173795,1.0589734481173716e-06,0.005817402118253486,5.0,0.01411588821783162,66.96577370539676,431362.9402742695,3.3884606918265323,0.0,1.2660524097613446,2.9000000000000004,2.9000000000000004,19.5940526965351,157918267.70772466,0.0006335612346621666,0.7099017402943644,0.00044976622306971823
Italy,33923.5598171182,60233948.0,0.6896399999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.7166666666666667,0.2046119687179293,20.0,0.4324526098864999,1.1366097229815528,57.88087535451815,3486393636.2985272,1.4960497931249306e-07,9.011298544449783,30.84855852870964,0.833983,169617.799085591,1157.6175070903628,1064.2063980816984,1315.7593140525732,1157.617507090363,2.992099586249861e-06,0.027544346819726617,5.0,365.41825460331785,616.9711705741928,828973.007534178,3.3615571744325488,4.0,2.17101227,1.5280000000000002,1.28352,63.59234819108207,3830418194.139531,0.0018745776838842447,0.9101861623445309,0.0017062146681112997
Jamaica,8607.498562766183,2714734.0,0.54788,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.4083333333333333,0.3810091134726805,20.0,0.1847680910832793,1.3032457579745251,70.58219871156393,191611894.63703883,1.972706054555087e-06,5.355372198306549,20.88896180721408,1.5365522,43037.492813830904,1411.643974231279,1515.6496166658635,1839.719021187214,1411.643974231279,3.945412109110174e-05,0.18030774745201134,5.0,93.7098316229312,417.77923614428164,112956.59681619878,3.1797978719474953,3.200000000000001,1.0098997082994174,2.265503315887336,1.9755188914537567,107.18801052308392,290986936.5593737,0.0124528641790022,0.6584896796490444,0.008200082543944219
Japan,35614.31002268291,127338621.0,0.9349799999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.8166666666666667,0.210442533555454,20.0,0.2654060082178879,1.1421176477705022,58.42169957561119,7439338660.434617,1.2937243549896947e-07,16.47410753185022,22.46238200279522,2.6617113999999997,178071.55011341456,1168.4339915122243,1059.408624314622,1334.4890819610403,1168.4339915122243,2.5874487099793894e-06,0.03563203789203034,5.000000000000001,174.167182409486,449.2476400559044,846176.6122317221,3.348991000325274,3.200000000000001,1.5703982083113497,1.1197530000000002,0.976424616,59.18147814171381,7536087815.307479,0.0016617331096410645,0.9871618859487882,0.0016403995904568176
Jordan,11404.738859536898,6460000.0,0.8367899999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.4666666666666667,0.425,0.17572272222131016,20.0,0.21792139106393688,1.109319091396647,9.713349197662787,62748235.816901594,1.2889505262160087e-07,0.8326620399355417,2.9257909268922413,0.51691052,57023.69429768449,194.26698395325573,171.6916387260264,215.5040741273927,194.26698395325573,2.5779010524320172e-06,0.0053488658344699735,5.0,14.703383136478575,58.515818537844815,324509.5089402681,3.391064655560018,2.4000000000000004,1.1094292101061172,2.9000000000000004,2.6216,10.681602924952474,69003154.89519298,0.0009365933807436791,0.9093531435223244,0.0008516941349814658
Kazakhstan,22469.679019436495,17035275.0,0.53247,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.775,0.3305707553557686,20.0,0.265247958659118,1.2555984560873927,22.20534669488583,378274187.4177212,1.2914280936719945e-07,2.199983271842819,12.152398548586538,0.36739276000000015,112348.39509718251,444.10693389771654,469.2692313809261,557.6199805396789,444.10693389771654,2.582856187343989e-06,0.04919393448952493,5.0,154.6972218129781,243.0479709717308,339861.87004434294,3.324394827262853,3.200000000000001,1.4708869409197716,0.9381249647231472,0.8180449692385843,29.598346470417223,504215971.6688368,0.001317257200016714,0.7502225408800959,0.0009882360435891399
Kenya,2705.323218139811,44353691.0,0.25622,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5083333333333333,0.4629602731517201,20.0,0.10210264577246544,1.380662069508237,2.4605198109467596,109133135.39411098,4.612906235324004e-07,20.459941777353414,0.80778325985425,1.3869030000000004,13526.616090699059,49.21039621893519,56.88525839644568,67.94292748495539,49.21039621893519,9.22581247064801e-06,0.0167823934957287,5.0,5.097996108575314,16.155665197085,29217.660510292102,3.3776194756112092,1.6000000000000003,0.4808967548396675,3.1,2.9015999999999993,4.416480537957912,195887213.088099,0.001632514927733736,0.5571223035626582,0.0009095104771394456
Kyrgyz Republic,3109.8128288413104,5719600.0,0.35707,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.4833333333333333,0.5202256666410198,20.0,0.4834045030336768,1.4347586260405798,9.307556288606662,53235498.94831467,1.2330954411519958e-06,7.052812685212956,3.630570351716341,0.056462076000000014,15549.064144206552,186.15112577213324,227.7733635646122,267.08193344873297,186.15112577213324,2.4661908823039916e-05,0.19064520366304494,5.0,33.302837150205974,72.61140703432682,29889.075340329455,3.1277172411284595,3.200000000000001,2.5761905488052017,1.2990320004270248,1.1327559043723656,14.550182538015525,83221224.0444336,0.0046787968726197575,0.6396865650508948,0.0029929635000170017
Lao PDR,4667.34005886512,6769727.0,0.38614,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.16666666666666666,0.2472988860728427,20.0,0.1491909166727706,1.1769345177166666,60.42467011397834,409058520.7366922,3.217296698583497e-06,21.780220327411566,15.325963166419873,1.0866188,23336.7002943256,1208.4934022795662,1148.5604847684951,1422.3175995756756,1208.4934022795662,6.434593397166998e-05,0.23170848782804285,5.0,32.762148521217775,306.5192633283976,94366.37853456283,3.0746774262785523,2.4000000000000004,0.6798494850070336,1.5999999999999996,1.4464,69.80160040890723,472537778.93139035,0.01495532777311275,0.8656631045707036,0.012946275469945251
Latvia,21832.570741566098,2012647.0,0.6738200000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.35,0.2393699080806075,20.0,0.2706915442128,1.1694442975319261,75.9205841784487,152801335.98500222,4.677589401166321e-07,0.9414336275489193,17.374507985261857,0.75464347,109162.85370783051,1518.4116835689742,1428.280973297675,1775.6978846555885,1518.411683568974,9.355178802332643e-06,0.12018742712933987,5.0,0.07324834732403432,347.49015970523715,456042.5100345949,3.2008732448172754,0.0,1.6129453470000001,0.9381249647231472,0.9381249647231472,102.68579031969206,206670247.82955727,0.0047033302461351,0.7393484915691341,0.00347740012283147
Lesotho,2493.613734139731,2074465.0,0.27312,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.16666666666666666,0.1992120956582078,20.0,0.09296403474328559,1.1315086572166373,9.268488799800922,19227155.618079018,1.5193301354385718e-06,3.1517971894125774,2.326777860299937,0.48346453999999983,12468.068670698653,185.3697759960184,164.76099018797825,209.74750632580364,185.3697759960184,3.0386602708771438e-05,0.023904306452969856,5.0,1.5490410681733726,46.53555720599874,62586.905827698196,3.3582452337194697,1.6000000000000005,0.43964411385237795,3.2664034159574444,3.057353597336168,12.87264534251513,26703852.22046065,0.005162245124927517,0.7200143057767171,0.0037168903398739285
Liberia,849.8309242360939,4294077.0,0.4970100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.4725120712732518,20.0,0.13960573670102042,1.38968530947189,1.7338649219139142,7445349.482297335,1.4892486693164302e-06,6.394948458192289,0.4019326480591938,0.8479589000000001,4249.154621180471,34.67729843827828,40.153573739062196,48.19053221184784,34.67729843827828,2.9784973386328607e-05,0.02856592767622842,5.0,0.0016944883982258538,8.038652961183876,8992.690090922992,3.3438574912862205,0.0,0.6327566518796613,3.393739601658168,3.393739601658168,2.5103743685008197,10779740.837168895,0.002953969191880579,0.6906798219698872,0.0020402469155526098
Lithuania,24469.622500843605,2957689.0,0.66508,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.35,0.3129644244946807,20.0,0.374249463653,1.2389663888872968,41.44794677320982,122590136.24370816,1.9389873686014134e-07,0.5734921611251347,9.947979025159405,1.1529181000000002,122348.11250421804,828.9589354641964,828.1346175080552,1027.0522588079332,828.9589354641965,3.877974737202828e-06,0.04041946257445768,5.0,0.04193920331011331,198.95958050318808,390932.9717004224,3.3238300200811324,0.0,2.1850088100000002,1.5235872000000004,1.5235872000000004,50.50562631989256,149379935.4044567,0.0020640133013147773,0.8206599896551484,0.001693853134505074
"Macedonia, FYR",11608.9689707937,2107158.0,0.57104,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2639321665831752,20.0,0.27604931554506407,1.1926473792656516,12.700042168614136,26760995.45593263,2.0419778225835467e-07,0.43027699046795015,3.7977371989636177,0.4474543100000001,58044.8448539685,254.0008433722827,244.45352195619847,302.9334401792182,254.00084337228276,4.0839556451670935e-06,0.033905451746363065,5.0,17.47482575625257,75.95474397927235,219923.34471924376,3.3488278784904657,2.4000000000000004,1.6238234677594412,1.1186880000000001,1.0112939520000002,17.377646562520933,36617446.97538848,0.001496915583652631,0.7308263591920914,0.0010939853660187568
Madagascar,1368.63241207592,22924851.0,0.35105,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.25,0.2940729838426214,20.0,0.10536618112691794,1.2211203247123867,14.989689053199392,343636388.08092713,5.837591083637099e-06,133.82590579130905,4.307270617134936,0.08429570999999998,6843.162060379601,299.7937810639878,298.138011554945,366.0842792796111,299.7937810639878,0.00011675182167274198,0.1508345513706693,5.0,18.199144618032733,86.14541234269872,23270.284712865177,3.1686570360445545,1.6000000000000005,0.5056417908701176,2.469788850858763,2.3117223644038014,20.11112915253787,461044639.26368695,0.014694324769083634,0.7453429859410857,0.01095231189977685
Malawi,754.9819752679712,16362567.0,0.16272000000000006,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.3333333333333333,0.25307656921941635,20.0,0.04933675703981355,1.1823924870751237,3.8744424684283265,63395824.47730388,3.7846909695042193e-06,61.927259562807755,1.2310724504767792,0.46702703999999984,3774.9098763398565,77.48884936856653,73.88682670257468,91.62223332548902,77.48884936856653,7.569381939008438e-05,0.06615615303730948,5.000000000000001,6.886042386621256,24.62144900953559,14916.07811810909,3.3072392950713705,3.2000000000000006,0.23711056138909892,2.469788850858763,2.153655877948841,5.342054439967682,87409723.69161867,0.007075737719528454,0.725271992632813,0.005131834395189557
Malaysia,22589.371447496604,29716965.0,0.74705,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.7666666666666666,0.2505940745612133,20.0,0.10375812645276378,1.1800473637041682,31.48871944278657,935749173.576108,1.7498414261635788e-07,5.199997641685315,12.805822218156786,1.9590879000000003,112946.85723748303,629.7743888557312,597.963479347052,743.1636072976096,629.7743888557314,3.4996828523271573e-06,0.03826592751478547,5.0,110.9163164125781,256.1164443631356,450716.3923777983,3.3469939228408,4.0,0.5739743083467219,1.2867681875253631,1.0808852775213054,40.41325740937308,1200959355.9703305,0.0017890385973467072,0.7791680617035183,0.001393961736207415
Mali,1589.1673480781,15301650.0,0.39916,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.3333333333333333,0.6438448659589122,20.0,0.05621788720452166,1.5515372351953896,1.8884576389812582,28896517.831517573,9.95689982961886e-07,15.235699627788746,0.9532323919610719,0.25527268000000003,7945.836740390501,37.76915277962516,51.45867453223734,58.60024687937187,37.769152779625166,1.9913799659237726e-05,0.1305497059966136,5.0,11.923075492086895,19.064647839221436,12341.228703526813,3.2108135549142953,2.4000000000000004,0.26214750659915786,1.0492645999999999,0.9485351983999999,4.291911405286836,65673326.15470731,0.002700729668576043,0.4400038725531543,0.0011883315128926558
Mauritania,2945.2295694967197,3889880.0,0.59859,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,20.0,0.09479036337979467,1.1682503015205559,9.434740423894828,36700008.08010002,2.1853286531830423e-06,8.500666221443653,3.4265828319999203,0.374159,14726.1478474836,188.69480847789652,187.3047340609813,220.44276689966622,188.69480847789654,4.3706573063660854e-05,0.1322688711770519,5.000000000000001,35.393623801313566,68.53165663999842,61847.03304339011,3.2244801401827434,2.4000000000000004,0.4572109402054886,0.9864441500000001,0.8917455116000002,23.766545461071992,92449009.85811472,0.00806950524577723,0.396975674876616,0.003203397290862809
Mauritius,17145.783120153603,1258653.0,0.39671,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7416666666666667,0.29481279169257346,20.0,0.15384682005924524,1.2218191945662276,47.5297655986684,59823482.06006076,3.358239933474053e-07,0.42268587669869173,17.987512033466633,1.3986304,68583.13248061441,950.5953119733679,940.1537048231652,1161.4555984337321,950.5953119733678,6.7164798669481064e-06,0.06513146887974729,4.0,138.44834705876565,359.7502406693327,232632.8246710947,2.6253890023377138,2.4000000000000004,0.6522007157258096,1.2000000000000002,1.056,51.29444840771397,64561911.37171441,0.002991665533633231,0.9266064276757207,0.002772096512920467
Mexico,16290.812821426902,122332399.0,0.79246,3.0,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.7666666666666666,0.3682630449767729,20.0,0.2773678298979638,1.2912050057341198,7.062870652664992,864017910.7672042,7.010994838587451e-08,8.576718179810207,2.4011682327286183,0.4018210500000001,81454.06410713449,141.25741305329984,149.27269826752448,182.39227883147294,141.25741305329984,1.4021989677174905e-06,0.010661098077965914,5.0,14.903784090623908,48.023364654572376,221184.4637092814,3.3821228253283473,3.2000000000000006,1.593280675690087,1.9884844,1.7339583967999996,9.918238964208863,1213321966.3469453,0.0006088240699177177,0.7121093450311284,0.00043354930966829186
Moldova,4521.084844788112,3558566.0,0.44995,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.375,0.25670477375728673,20.0,0.3535010514256024,1.1858199213409946,23.422572347707536,83350769.58909224,1.2551394520807974e-06,4.466496579433355,7.519425992373064,0.22489096300000005,22605.424223940558,468.45144695415075,448.77142036755953,555.4990579792461,468.45144695415075,2.5102789041615945e-05,0.06779628079689201,5.0,43.66088223577462,150.38851984746125,88060.00719454439,3.296053633998028,2.4000000000000004,1.8386286207556313,2.3612332645454366,2.1345548711490743,25.961125077222714,92384377.02155213,0.005742233549797367,0.9022171526864062,0.005180741603358535
Mongolia,9132.30570379131,2839073.0,0.7204,3.0,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.5666666666666667,0.20767487925071607,20.0,0.22547705134707596,1.139503144342944,20.02633676473039,56856231.997653425,4.911560372709229e-07,1.394427844202871,8.37074585302722,1.3354083000000003,45661.52851895655,400.52673529460776,375.67768327192215,456.4014742616197,400.52673529460776,9.823120745418456e-06,0.07119370083443598,5.0,86.69112607084696,167.4149170605444,219870.2543307202,3.2923706585661647,2.4000000000000004,1.2044140125403597,0.9381249647231471,0.848064968109725,29.164350272715378,82799719.42180887,0.0031935363552938983,0.6866717954442474,0.002192911342906139
Montenegro,14151.5411049103,621383.0,0.64026,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.3648966623915853,20.0,0.2839455441019487,1.288024905245277,12.510765491001136,7773976.99309476,1.4368026194456426e-07,0.08928047220789918,2.866268118826248,0.18652423000000004,70757.70552455151,250.2153098200227,264.970272106368,322.2835507218524,250.21530982002272,2.873605238891286e-06,0.014634919249850902,5.0,0.012083761040582197,57.32536237652497,193911.6270913395,3.3711879378779006,0.0,1.626422942481811,2.4639299046,2.4639299046,16.458816587918985,10227228.827850863,0.0011630405809447924,0.7601254576337052,0.0008840567538372307
Morocco,6967.259245878558,33008150.0,0.60195,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.75,0.26925696721882303,20.0,0.1511730525495105,1.1976775268130286,8.090388451030627,267048755.54988658,2.9740841221598326e-07,9.816901481687008,5.096161138564105,0.7416095300000002,34836.296229392785,161.8077690206125,160.7383235608727,193.793528619741,161.80776902061254,5.948168244319665e-06,0.028931449229703612,5.0,68.86801771241383,101.9232227712821,129379.36792952738,3.3598264091637593,3.200000000000001,0.8425945804288726,1.54261125,1.34515701,11.768294288386883,388449623.1152175,0.001689085172960709,0.6874733289950384,0.001161201006811459
